,artist,song_name,spotify_track_id
1078,Bad Bunny,Ojitos Lindos,3k3NWokhRRkEPhCzPmV8TW
1079,Morgan Wallen,Thought You Should Know,6NHpyYvJyQsg2nXXzGYc2R
1080,PinkPantheress,Boy's a liar,3NanY0K4okhIQzL33U5Ad8
1081,Joji,Glimpse of Us,6xGruZOHLs39ZbVccQTuPZ
1082,Billie Eilish,TV,3GYlZ7tbxLOxe6ewMNVTkw
1083,The Weeknd,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b
1084,Bad Bunny,Moscow Mule,6Xom58OOXk2SoU711L2IXO
1085,21 Savage,Glock In My Lap,6pcywuOeGGWeOQzdUyti6k
1086,SZA,Conceited,4hTej08FutmriOs7S1hWWy
1087,Cole Swindell,She Had Me At Heads Carolina,200x8ONbPfFzByUr3fVz46
1088,Zach Bryan,Heading South,2Dct3GykKZ58hpWRFfe2Qd
1089,Drake,Wants and Needs (feat. Lil Baby),65OVbaJR5O1RmwOQx0875b
1090,GloRilla,Tomorrow 2 (with Cardi B),7KXVIAuw3m2hxZanrpSXS3
1091,Mac DeMarco,Heart To Heart,7EAMXbLcL0qXmciM5SwMh2
1092,JVKE,golden hour,4yNk9iz9WVJikRFle3XEvn
1093,Liana Flores,rises the moon,51Grh1RyUDcMBbpuyUIUHI
1094,Sleep Miracle,Brown Sleep Noise,5UBonaClAZVfzxJNn8nnhh
1095,Drake,Broke Boys,45pUWUeEWGoSdH6UF162G8
1096,SZA,Far,74NI58MQexwZjNu1Gu6GjT
1097,Drake,Privileged Rappers,7l2nxyx7IkBX5orhkALg0V
1098,Bad Bunny,Neverita,31i56LZnwE6uSu3exoHjtB
1099,Jordan Davis,What My World Spins Around,6HBRLaSQ7NB8MNlaqzYen1
1100,Taylor Swift,Maroon,3eX0NZfLtGzoLUxPNvRfqm
1101,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",2tTmW7RDtMQtBk7m2rYeSw
1102,Metro Boomin,Raindrops (Insane) [with Travis Scott],1pacwLXyRO47ka0v6LTIiY
1103,Jack Harlow,First Class,0wHFktze2PHC5jDt3B17DC
1104,SZA,Too Late,4rAg5bbrdZX00mXXhLvYXj
1105,Taylor Swift,Karma,7KokYm8cMIXCsGVmUvKtqf
1106,Taylor Swift,Bejeweled,3qoftcUZaUOncvIYjFSPdE
1107,Yot Club,YKWIM?,2vWBUC9djv6BtiGlmKiQaH
1108,Tyler Hubbard,5 Foot 9,6AqwH2Y9FJwhUE2dCSkw1u
1109,Taylor Swift,"You're On Your Own, Kid",4D7BCuvgdJlYvlX5WlN54t
1110,Stephen Sanchez,Until I Found You,0T5iIrXA4p5GsubkhuBIKV
1111,Conan Gray,Heather,4xqrdfXkTW4T0RauPLv3WA
1112,Post Malone,Circles,21jGcNKet2qwijlDFuPiPb
1113,Nicki Minaj,Super Freaky Girl,4C6Uex2ILwJi9sZXRdmqXp
1114,J Balvin,LA CANCIÓN,0fea68AdmYNygeTGI4RC18
1115,Taylor Swift,Snow On The Beach (feat. Lana Del Rey),1wtOxkiel43cVs0Yux5Q4h
1116,Tyler Childers,All Your'n,0fCwTrRNfoNk962ati8n2K
1117,Jordan Davis,Buy Dirt,69AIpwGNLxr4qS1X5ynx60
1118,Surf Curse,Freaks,7EkWXAI1wn8Ii883ecd9xr
1119,Bailey Zimmerman,Fall In Love,5gVCfYmQRPy1QJifP8f5gg
1120,Eyedress,Jealous,1aXV8GrmQLvgoFtBPERP7E
1121,Olivia Rodrigo,good 4 u,4ZtFanR9U6ndgddUvNcjcG
1122,SZA,Good Days,4PMqSO5qyjpvzhlLI5GnID
1123,Polo G,RAPSTAR,18vXApRmJSgQ6wG2ll9AOg
1124,Baby Keem,ORANGE SODA,5FkoSXiJPKTNyYgALRJFhD
1125,Future,PUFFIN ON ZOOTIEZ,1qMMYpVatbRITKCfq1gasi
1126,Taylor Swift,"Would've, Could've, Should've",0aV5uARAknQgYhBaK944FP
1127,Trippie Redd,The Grinch,1W24W6jQegnNh0x5DfBBPT
1128,Nate Smith,Whiskey On You,6Tm4Io4ct4w14nB1EUzsY3
1129,J. Cole,MIDDLE CHILD,2JvzF1RMd7lE3KmFlsyZD8
1130,The Weeknd,Save Your Tears,5QO79kh1waicV47BqGRL3g
1131,Metro Boomin,Umbrella (with 21 Savage & Young Nudy),2Yt4SXIgmoaPZHGdRafp4P
1132,Polo G,Martin & Gina,1VLtjHwRWOVJiE5Py7JxoQ
1133,Kane Brown,Thank God,1brnLTvarI9D1hLP6z2Ar8
1134,Arcángel,La Jumpa,5MxFWjuqQIsbNWbMdMdbli
1135,Zach Bryan,"Burn, Burn, Burn",5jfhLCSIFUO4ndzNRh4w4G
1136,Zach Bryan,Sun to Me,1SjsVdSXpwm1kTdYEHoPIT
1137,Billie Eilish,Happier Than Ever,4RVwu0g32PAqgUiJoXsdF8
1138,21 Savage,Runnin,5SWnsxjhdcEDc7LJjq9UHk
1139,Juice WRLD,Face 2 Face,6L4XGeAdRRC32vVJpp8MdM
1140,Juice WRLD,In My Head,2RJAKIw6nIkgZVsAIKhmqz
1141,Taylor Swift,The Great War,3UMrglJeju5yWyYIW6o99b
1142,Fujii Kaze,Shinunoga E-Wa,0o9zmvc5f3EFApU52PPIyW
1143,Lil Nas X,STAR WALKIN' (League of Legends Worlds Anthem),38T0tPVZHcPZyhtOcCP7pF
1144,Luke Combs,"Going, Going, Gone",67AdiJcurlf6gocGobfaXs
1145,A Boogie Wit da Hoodie,Secrets,2xB46Bj9HZ4cr058yN4Pla
1146,ame,raining for hours,3L1JHXiqNOJ57w3n2R3HyU
1147,Playboi Carti,Sky,29TPjc8wxfz4XMn21O7VsZ
1148,SZA,Good Days,3YJJjQPAbDT7mGpX3WtQ9A
1149,Taylor Swift,Anti-Hero,02Zkkf2zMkwRGQjZ7T4p8f
1150,"Tyler, The Creator",NEW MAGIC WAND,0fv2KH6hac06J86hBUTcSf
1151,Jelly Roll,Son Of A Sinner,25VQoiuyc0HkC5FQTj1a8G
1152,Zach Bryan,Oklahoma Smokeshow,0OWhKvvsHptt6vnnNUSM9a
1153,Kordhell,Murder In My Mind,6qyS9qBy0mEk3qYaH8mPss
1154,Tiësto,10:35,6BePGk3eCan4FqaW2X8Qy3
1155,KAROL G,PROVENZA,7dSZ6zGTQx66c2GF91xCrb
1156,Morgan Wallen,Tennessee Fan,3Ga7Uele3zN57vQ4F0HPTW
1157,Baby Keem,family ties (with Kendrick Lamar),3QFInJAm9eyaho5vBzxInN
1158,Morgan Wallen,More Than My Hometown,5OELUCYgOHKFAvCERnAvfS
1159,SZA,I Hate U,2aJnyNu4PQxQ2lyj5boiMG
1160,Rihanna,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,35ovElsgyAtQwYPYnZJECg
1161,Bad Bunny,Party,4tYFy8ALRjIZvnvSLw5lxN
1162,$uicideboy$,"...And to Those I Love, Thanks for Sticking Around",30QR0ndUdiiMQMA9g1PGCm
1163,HARDY,wait in the truck (feat. Lainey Wilson),7trjNYF5ek7zX4GKSHQZbP
1164,Carin Leon,Que Vuelvas,6Um358vY92UBv5DloTRX9L
1165,Lizzo,About Damn Time,1PckUlxKqWQs3RlWXVBLw3
1166,Drake,BackOutsideBoyz,0wshkEEcJUQU33RSRBb5dv
1167,AJR,World's Smallest Violin,3jHBgKdLCf46aP3HRI0WYv
1168,Olivia Rodrigo,traitor,5CZ40GBx1sQ9agT82CLQCT
1169,"Tyler, The Creator",ARE WE STILL FRIENDS?,5TxRUOsGeWeRl3xOML59Ai
1170,Sabrina Carpenter,Nonsense,6dgUya35uo964z7GZXM07g
1171,Fuerza Regida,Bebe Dame,0mzsLrUNazBaRfYZfjmpSV
1172,LE SSERAFIM,ANTIFRAGILE,4fsQ0K37TOXa3hEQfjEic1
1173,Taylor Swift,Lavender Haze,4g2c7NoTWAOSYDy44l9nub
1174,ThxSoMch,SPIT IN MY FACE!,7yBEKiv1LmO7GM4rOejhcW
1175,Morgan Wallen,Sand In My Boots,0uRrG2jRR5tuifsYIJHEao
1176,Metro Boomin,On Time (with John Legend),0YFqKxV9uNu6LUeYkLOKRS
1177,Morgan Wallen,Cover Me Up,0mKnuxVkPi5h0kuvZl44VM
1178,Taylor Swift,Maroon,199E1RRrVmVTQqBXih5qRC
1179,Armani White,BILLIE EILISH.,27ZZdyTSQWI7Cug2d2PkqV
1180,The 1975,About You,1fDFHXcykq4iw8Gg7s5hG9
1181,King Von,Took Her To The O,7fEoXCZTZFosUFvFQg1BmW
1182,Kenshi Yonezu,KICK BACK,3khEEPRyBeOUabbmOPJzAG
1183,Taylor Swift,Midnight Rain,6Nl7KyvjkFncGsjB49SxLl
1184,Imagine Dragons,Bones,0HqZX76SFLDz2aW8aiqi7G
1185,Taylor Swift,"You're On Your Own, Kid",7gVWKBcfIW93YxNBi3ApIE
1186,Harry Styles,Watermelon Sugar,6UelLqGlWMcVH1E5c4H7lY
1187,Taylor Swift,Christmas Tree Farm,2mvabkN1i2gLnGAPUVdwek
1188,Ivan Cornejo,La Curiosidad,0hnvQLkV7yOjslEzflJSK4
1189,Doja Cat,Woman,6Uj1ctrBOjOas8xZXGqKk4
1190,"Tyler, The Creator",BEST INTEREST,3jHdKaLCkuNEkWcLVmQPCX
1191,Taylor Swift,Karma,5oqDgw5VGBln5dSIOPWyBq
1192,Bad Bunny,Después de la Playa,1dm6z1fWB0cErMszU25dy2
1193,Stevie Wonder,What Christmas Means To Me,1V0qqWBbIWt8hlAjxTZedR
1194,Rosa Linn,SNAP,76OGwb5RA9h4FxQPT33ekc
1195,Noah Kahan,Stick Season,0mflMxspEfB0VbI1kyLiAv
1196,Juice WRLD,Robbery,6iaSML1PIYq936g62BDtBq
1197,"Tyler, The Creator",EARFQUAKE,5hVghJ4KaYES3BFUATCYn0
1198,SZA,Forgiveless (feat. Ol' Dirty Bastard),5IcP1PPnleZ2kuwKDyfNC5
1199,Lil Baby,California Breeze,6ug9fUi5oLLgQgOF1G8WkM
1200,Luke Combs,The Kind of Love We Make,48UKTR66uUOT9LaUvooTNx
1201,Fuerza Regida,Billete Grande (En Vivo),3XfUFGzbr0LmwFVoLXd9cO
1202,Taylor Swift,Bejeweled,0jvo9CjnbR0lYUDTSNTMiu
1203,Olivia Rodrigo,deja vu,6HU7h9RYOaPRFeh0R3UeAr
1204,Taylor Swift,Paris,7712gjoih4QoDbXpljEk21
1205,Bad Bunny,La Corriente,1797zYiX4cKosMH836X9Gt
1206,Central Cee,LET GO,3zkyus0njMCL6phZmNNEeN
1207,Kendrick Lamar,N95,0fX4oNGBWO3dSGUZcVdVV2
1208,Bad Bunny,Yonaguni,2JPLbjOn0wPCngEot2STUS
1209,Metro Boomin,Around Me (feat. Don Toliver),221qmpQeBNV87sUjQeUTVH
1210,Olivia Rodrigo,favorite crime,5JCoSi02qi3jJeHdZXMmR8
1211,Metro Boomin,Trance (with Travis Scott & Young Thug),5wG3HvLhF6Y5KTGlK0IW3J
1212,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk
1213,Ivan Cornejo,J.,4lUsBLTAiufWocWtg4H0my
1214,Glass Animals,Heat Waves,02MWAaffLxlfxAUY7c5dvx
1215,Lil Durk,Mad Max,2i2qDe3dnTl6maUE31FO7c
1216,Drake,Hours In Silence,0sSRLXxknVTQDStgU1NqpY
1217,The Kid LAROI,STAY (with Justin Bieber),5HCyWlXZPP0y6Gqq8TgA20
1218,Nardo Wick,Dah Dah DahDah,2TSfStvlAMLw89u3tali79
1219,Lil Yachty,Poland,74loibzxXRL875X20kenvk
1220,The Weeknd,Heartless,6bnF93Rx87YqUBLSgjiMU8
1221,Darlene Love,Christmas (Baby Please Come Home),47ohYW8e7dxCYn9qbUMBCI
1222,Yeat,Monëy so big,7BbaIYAdi3pg4MGl6PHwPv
1223,Chris Stapleton,You Should Probably Leave,2UikqkwBv7aIvlixeVXHWt
1224,New West,Those Eyes,2GThBgzZoZfz0lx1JjBwfe
1225,Bad Bunny,Tarot,41oY4WCTj5kccfesTVFnvN
1226,Taylor Swift,Bigger Than The Whole Sky,0BiqmkasE5FdrChwKfVp8X
1227,Luke Combs,Forever After All,6IBcOGPsniK3Pso1wHIhew
1228,Morgan Wallen,Days That End In Why,4tn5fOYDtxFldIMVOVcKkc
1229,Øneheart,snowfall,4xF4ZBGPZKxECeDFrqSAG4
1230,Taylor Swift,cardigan,4R2kfaDFhslZEMJqAFNpdd
1231,Taylor Swift,Lover,1dGr1c8CrMLDpV6mPbImSI
1232,KAROL G,CAIRO,6WbAhuwE6fCOriBu5786X1
1233,Jonas Brothers,Like It's Christmas,1OjmlSFuzYflWjSMTCyTJv
1234,INTERWORLD,METAMORPHOSIS,2ksyzVfU0WJoBpu8otr4pz
1235,Shakira,Monotonía,6G12ZafqofSq7YtrMqUm76
1236,Ed Sheeran,Shivers,50nfwKoDiSYg8zOCREWAm5
1237,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv
1238,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ
1239,NewJeans,Hype Boy,0a4MMyCrzT0En247IhqZbD
1240,Olivia Rodrigo,drivers license,5wANPM4fQCJwkGd4rN57mH
1241,Grupo Marca Registrada,El Rescate,4w273WCBXwM4P3jTX5HkB2
1242,Taylor Swift,Question...?,6C7OF1Jal7YkyjzyUG8vkK
1243,Drake,More M’s,29YW2xXlo6Pc6M0SBTCXYN
1244,Justin Bieber,Ghost,6I3mqTwhRpn34SLVafSH7G
1245,Luke Combs,The Kind of Love We Make,28n8z9IQKyjMPxmvYMBqZa
1246,RAYE,Escapism. - Sped Up,4rPJSqrov3zqGwXlemLBMw
1247,Quavo,HOTEL LOBBY (Unc & Phew),0QNNd0qMCDbraS1nQPg3aA
1248,Doja Cat,Streets,60ynsPSSKe6O3sfwRnIBRf
1249,Metro Boomin,Walk Em Down (Don't Kill Civilians) [with 21 Savage & feat. Mustafa],1UsQe17Ef7tV1ahFqHEFR3
1250,Quavo,To The Bone (feat. YoungBoy Never Broke Again),4wRJHXHDJnKSPr9IVn0BFR
1261,Drake,Fair Trade (with Travis Scott),40iJIUlhi6renaREYGeIDS
1262,Eslabon Armado,Jugaste y Sufrí,3NqBxTOMCJ3zW9CIP51td4
1263,Gesaffelstein,Lost in the Fire (feat. The Weeknd),2vXKRlJBXyOcvZYTdNeckS
1264,The Rare Occasions,Notion,0sTlGEld0h8kIPZaKDYUf4
1265,Drake,Jumbotron Shit Poppin,2ZlABhxMMa43COmZ97kKsJ
1266,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),5enxwA8aAbwZbf5qCHORXi
1267,Doja Cat,Need to Know,3Vi5XqYrmQgOYBajMWSvCi
1268,21 Savage,Rich Nigga Shit (feat. Young Thug),3ruoIF2UnoXdzK8mR61ebq
1269,Taylor Swift,Snow On The Beach (feat. Lana Del Rey),6ADDIJxxqzM9LMpm78yzQG
1270,Baby Keem,16,1Is8hGpkGMiePASAxBluxM
1271,Sleepy Hallow,Die Young (feat. 347aidan),6EbVuwU7EnKeF2hdpViXCH
1272,Jung Kook,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],1RDvyOk4WtPCtoqciJwVn8
1273,DJ Khaled,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),1EJIcDYXwSqipW5dFe4uJz
1274,Taylor Swift,Mastermind,56hioFjQ0DXrdn04hZcFgG
1275,Metro Boomin,Feel The Fiyaaaah (with A$AP Rocky & feat. Takeoff),3SsJ17EnPIu1B4GZshqjIS
1276,Dove Cameron,Boyfriend,59CfNbkERJ3NoTXDvoURjj
1277,Metro Boomin,I Can't Save You (Interlude) [with Future & feat. Don Toliver],2N9LEu6Pf8nDcp3GjWJT1Z
1278,Lewis Capaldi,Someone You Loved,7qEHsqek33rTcFNT9PFqLf
1279,Cochise,Tell Em,7nc7mlSdWYeFom84zZ8Wr8
1280,JVKE,this is what falling in love feels like,2PWTZV5znjLtZC5T1EVJvL
1281,Megan Moroney,Tennessee Orange,3fl4zil6HJ0N1FL3YIRwdC
1282,$uicideboy$,Matte Black,0hPRWztAIbNkt6GcFcLiqF
1283,$uicideboy$,1000 Blunts,09riz9pAPJyYYDVynE5xxY
1284,Steve Lacy,Infrunami,0f8eRy9A0n6zXpKSHSCAEp
1285,Yung Gravy,Betty (Get Money),4cacyP5c3PMlfnyjpg13xW
1286,Drake,Chicago Freestyle (feat. Giveon),4wVOKKEHUJxHCFFNUWDn0B
1287,Taylor Swift,High Infidelity,5kiZGSxgqPdv6rbqL9THdd
1288,Aaron May,Let Go,1NCWXbUyF88ee30OMAe7dO
1289,Kali Uchis,telepatía,6tDDoYIxWvMLTdKpjFkc1B
1290,Parker McCollum,Handle On You,6Qpfsw8OS5HW5XxgmXYLWS
1291,Lil Baby,On Me,4Iedi94TIaB2GGb1nMB68v
1292,Harry Styles,Matilda,6uvh0In7u1Xn4HgxOfAn8O
1293,Taylor Swift,Vigilante Shit,5yeuXkukVGuix3vmLu2BPJ
1294,Juice WRLD,Let Me Know (I Wonder Why Freestyle),3wwo0bJvDSorOpNfzEkfXx
1295,Zach Bryan,The Good I'll Do,53zCCom4uEoIBaOAEJtjUL
1296,Isabel LaRosa,i'm yours,37vVp2sWHuuIBOSl1NswP6
1297,Taylor Swift,august,3hUxzQpSfdDqwM3ZTFQY0K
1298,Quality Control,Baby (Lil Baby feat. DaBaby),5MPPttjfGap2C6j6eKcO6J
1299,Harry Styles,Adore You,3jjujdWJ72nww5eGnfs2E7
1300,Doja Cat,Kiss Me More (feat. SZA),3DarAbFujv6eYNliUTyqtz
1301,The Weeknd,After Hours,2p8IUWQDrpjuFltbdgLOag
1302,Corey Kent,Wild as Her,4RG7P0CXQ4pe0OeCAHjX5L
1303,NEIKED,Better Days (NEIKED x Mae Muller x Polo G),6f5ExP43esnvdKPddwKXJH
1304,Ed Sheeran,Bad Habits,3rmo8F54jFF8OgYsqTxm5d
1305,Hotel Ugly,Shut up My Moms Calling - (Sped Up),31mzt4ZV8C0f52pIz1NSwd
1306,Yeat,Flawlëss (feat. Lil Uzi Vert),1a019wP7IdYLexwbmfZPm3
1307,Noah Kahan,Stick Season,0GNVXNz7Jkicfk2mp5OyG5
1308,Kelly Clarkson,"Santa, Can’t You Hear Me",2O3MQ6H3gjrIWDcpeTrikT
1309,The Weeknd,Is There Someone Else?,0mL82sxCRjrs3br407IdJh
1310,JID,Surround Sound (feat. 21 Savage & Baby Tate),1udwFobQ1JoOdWPQrp2b6u
1311,Glass Animals,Heat Waves,3USxtqRwSYz57Ewm6wWRMp
1312,Post Malone,Wow.,7xQAfvXzm3AkraOtGPWIZg
1313,Mustard,Ballin' (with Roddy Ricch),3QzAOrNlsabgbMwlZt7TAY
1314,Marshmello,Numb,10xV5l9nhLvFpR8mqzs0bL
1315,La Adictiva,JGL,5kpxVMDvYGRmNqawPqDTYR
1316,Morgan Wallen,7 Summers,4obHzpwGrjoTuZh2DItEMZ
1317,King Von,"Crazy Story, Pt. 3",23TwR29GSeJBfXnXhmDlwR
1318,Harry Styles,Satellite,0rzaRSujxA0bKyjJl6vHYq
1319,Taylor Swift,Question...?,0heeNYlwOGuUSe7TgUD27B
1320,Grupo Frontera,No Se Va - En Vivo,23Lyy7ZXRvzfgH4JtDkKrX
1321,Billie Eilish,everything i wanted,3ZCTVFBt2Brf31RLEnCkWJ
1322,Naturelle,Falling Asleep,5N8KsYJ8IEMQVw33JvytW8
1323,PinkPantheress,Pain,4S4QJfBGGrC8jRIjJHf1Ka
1324,Bad Omens,Just Pretend,1H4Y9uW4N0LsxJUz0VnaPJ
1325,Billie Eilish,when the party's over,43zdsphuZLzwA9k4DJhU0I
1326,Bailey Zimmerman,Where It Ends,7lNezbnIXBbgNmFOa9dt1c
1327,Kendrick Lamar,Rich Spirit,1QPreu0BNOrUfEb8HTd2qG
1328,Lil Nas X,THATS WHAT I WANT,0e8nrvls4Qqv5Rfa2UhqmO
1329,Mareux,The Perfect Girl,5RBOcBpJXaNnHCGViJmYhh
1330,The Weeknd,Out of Time,2SLwbpExuoBDZBpjfefCtV
1331,Kendrick Lamar,Die Hard,2g6tReTlM2Akp41g0HaeXN
1332,Giveon,Heartbreak Anniversary,3FAJ6O0NOHQV8Mc5Ri6ENp
1333,Luke Combs,Beer Never Broke My Heart,7aEtlGHoiPAfRB084NiDmx
1334,Lainey Wilson,Heart Like A Truck,5ZCjp56T8J6d7amJyFSzrI
1335,J. Cole,m y . l i f e (with 21 Savage & Morray),1D3z6HTiQsNmZxjl7F7eoG
1336,Pop Smoke,Dior,79s5XnCN4TJKTVMSmOx8Ep
1337,Peso Pluma,Siempre Pendientes,5PfFHceiEv61KldMOuVrv8
1338,Juice WRLD,Cigarettes,1CfuBY3BDdKpooQ9L5zgUc
1339,Harry Styles,Music For a Sushi Restaurant,5LYMamLv12UPbemOaTPyeV
1340,Doja Cat,You Right,0k4d5YPDr1r7FX77VdqWez
1341,Ghost,Mary On A Cross,2HZLXBOnaSRhXStMLrq9fD
1342,Taylor Swift,Wildest Dreams (Taylor's Version),1Ov37jtRQ2YNAe8HzfczkL
1343,Rauw Alejandro,LOKERA,33cF8aTmGJ6TsEf23uqGIN
1344,Taylor Swift,Mastermind,7FmYn9e7KHMXcxqGSj9LjH
1345,Marshmello,Bye Bye,6XO8RlYuJCiI0v3IA48FeJ
1346,Ariana Grande,7 rings,6ocbgoVGwYJhOv1GgI9NsF
1347,Baby Keem,family ties (with Kendrick Lamar),7Bpx2vsWfQFBACRz4h3IqH
1348,Taylor Swift,Sweet Nothing,3zmwONxswBAzGwExPugSLN
1349,Tainy,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),4gzsuuZypVbxs0Af1LSZyB
1350,Elley Duhé,MIDDLE OF THE NIGHT,58HvfVOeJY7lUuCqF0m3ly
1351,Morgan Wallen,This Bar,075qcpR3BnxD5CWUIx1HTr
1352,Cody Johnson,'Til You Can't,4k3lPl8YTKuY8c1HelVnm3
1353,Taylor Swift,Labyrinth,43q586vP8gGkYypKoSddhl
1354,Noah Cyrus,July,6J2LdBN97cDWn0MLxYh9HB
1355,Elton John,Cold Heart - PNAU Remix,6zSpb8dQRaw0M1dK8PBwQz
1356,NewJeans,Attention,2pIUpMhHL6L9Z5lnKxJJr9
1357,beabadoobee,the perfect pair,41P6Tnd8KIHqON0QIydx6a
1358,Sonder,What You Heard,3a3dQOO19moXPeTt2PomoT
1359,Coyote Theory,This Side of Paradise,79EkGysjP2dL5GdpeQjRxT
1360,Bruno Mars,Leave The Door Open,02VBYrHfVwfEWXk5DXyf0T
1361,Pharrell Williams,Cash In Cash Out,3S68RFe1lsdCdTMPIMJM3X
1362,Lil Durk,Hanging With Wolves,1a7tOEheXeaSNathZW4Gzk
1363,Dua Lipa,Levitating (feat. DaBaby),5nujrmhLynf4yMoMtj8AQF
1364,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),0PvFJmanyNQMseIFrU708S
1365,Harry Styles,Daylight,51Zw1cKDgkad0CXv23HCMU
1366,Central Cee,Doja,3LtpKP5abr2qqjunvjlX5i
1367,Saint Levant,Very Few Friends,2L0PRavRIQIjVcZK4Qgfgi
1368,Lil Baby,Real Spill,4OkFBMU18NidtaefaTjUq1
1369,Bad Bunny,Un Ratito,5CzixCxDkRXX9mScCmah8O
1370,jagger finn,Vas,6S7o12almFeL57rbRvdY5l
1371,Junior H,Los Botones Azules,3ZGkdrigbWXLgHungXfZkt
1372,Kodak Black,Super Gremlin,4A8cWXxKfIL3lAyUDzXbCF
1373,H.E.R.,Could've Been (feat. Bryson Tiller),6oEVnWKgPqIEPc53OYDNqG
1374,Arcángel,La Jumpa,2mnXxnrX5vCGolNkaFvVeM
1375,Metro Boomin,All The Money (with Gunna) [Bonus],4a1fh9vJMMoRjNrBmEWoM0
1376,Harry Styles,Falling,1ZMiCix7XSAbfAJlEZWMCp
1377,Lil Baby,Not Finished,2A0G0bPmlkUXUbvWqrAXzg
1378,Juice WRLD,Come & Go (with Marshmello),2Y0wPrPQBrGhoLn14xRYCG
1379,MUPP,vendetta!,5Sk39LuvdwuvL84jD01Dum
1380,Lil Baby,Pop Out (feat. Nardo Wick),0VOMBffX1llDu37yQUt3u3
1381,Olivia Rodrigo,"jealousy, jealousy",0MMyJUC3WNnFS1lit5pTjk
1382,Vierre Cloud,moment,5K9tfeoiztw94dyWzF39jq
1383,Carolina Gaitán - La Gaita,We Don't Talk About Bruno,52xJxFP6TqMuO4Yt0eOkMz
1384,Taylor Swift,Glitch,6wAFvJPpTZVirBKGZ4EnMW
1385,Eslabon Armado,HASTA LA MUERTE,3qAJAUr7yc9bPDx4ESt6ND
1386,Lil Tecca,Ransom,1lOe9qE0vR9zwWQAOk6CoO
1387,Joji,Glimpse of Us,4ewazQLXFTDC8XvCbhvtXs
1388,The Kid LAROI,STAY (with Justin Bieber),5PjdY0CKGZdEuoNab3yDmX
1389,Tate McRae,you broke me first,45bE4HXI0AwGZXfZtMp8JR
1390,TWISTED,WORTH NOTHING - Fast & Furious: Drift Tape/Phonk Vol 1,5Zlb01Jcn0Ld49zazzZJSB
1391,Ivan Cornejo,Está Dañada,6G2xXQRSZlEzYsUEb3uvuR
1392,Clairo,Bubble Gum,3zksbXteOCeSusJ5Xltr3t
1393,Lil Tjay,Calling My Phone,3J8EOeKLTLXORtWPpOU5bE
1394,Doja Cat,Ain't Shit,5lAnYvAIkSDNXqfo7DyFUm
1395,Connor Price,Spinnin,5OzgCc3gQsqchX95k1C1Qa
1396,Conner Smith,Take It Slow,3CC2sCo30DhwOwGI4NN30I
1397,Kylie Morgan,If He Wanted To He Would,3nei8eHEdiwwSfyoOCHPZI
1398,Strawberry Guy,Mrs Magic,0TZejo18HlJ86OrWNsXKnw
1399,Drake,Way 2 Sexy (with Future & Young Thug),0k1WUmIRnG3xU6fvvDVfRG
1400,Roddy Ricch,The Box,0nbXyq5TXYPCO7pr3N8S4I
1401,Taylor Swift,Paper Rings,4y5bvROuBDPr5fuwXbIBZR
1402,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,0RiRZpuVRbi7oqRdSMwhQY
1403,Zach Bryan,Condemned,6WuVLG5DRHKKuJ6deCw28p
1404,Drake,Treacherous Twins,4Flfb4fGscN9kXPOduQLrv
1405,Lil Durk,3 Headed Goat (feat. Lil Baby & Polo G),6Tguhaf2uAe6OjRLsR2Tql
1406,Jordan Davis,Next Thing You Know,2lNTHWu2I5Tcz9ukWsV5Jj
1407,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),27NovPIUIRrOZoCHxABJwK
1408,Doja Cat,Get Into It (Yuh),0W6I02J9xcqK8MtSeosEXb
1409,Charlie Puth,Left and Right (Feat. Jung Kook of BTS),0mBP9X2gPCuapvpZ7TGDk3
1410,Pop Smoke,What You Know Bout Love,1tkg4EHVoqnhR6iFEXb60y
1411,Moneybagg Yo,Quickie,3084aAzars6DR26nCWO9Ep
1412,Cafuné,Tek It - Sped Up,0MnTkIEP4zZN1IUSu8MvIz
1413,Summer Walker,No Love (with SZA),08SB2OtZkaliju77WYEKxk
1414,Powfu,death bed (coffee for your head),7eJMfftS33KTjuF7lTsMCx
1415,Universe Collectors,Mind Calming Noise,6IEpMvQOYDtEyVE5ZOP9UA
1416,SZA,I Hate U,5dXWFMwD7I7zXsInONVl0H
1417,Harry Styles,Keep Driving,2NcQic8JxdjAlAHuNbOIRE
1418,Ozuna,Hey Mor,1zsPaEkglFvxjAhrM8yhpr
1419,Brent Faiyaz,Been Away,5PvVkf1Yuq3XyMqqjPiKPd
1420,Carly Pearce,What He Didn't Do,5OLaVCAM2pqg7X9mAM2W8M
