,artist,song_name,spotify_track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
629,Gorillaz,She's My Collar (feat. Kali Uchis),3lIxtCaROdRDuTnNBDm3n2,0.726,0.815,11,-5.886,1,0.0313,0.00799,0.081,0.112,0.462,140.158,209560,4
630,Jordan Davis,Singles You Up,4LiMQ6G9n84rDUBs9wtwz6,0.491,0.907,7,-3.594,1,0.0481,0.0491,0.0,0.242,0.631,199.943,182667,4
631,Migos,Fight Night,6Xa2q0dapj03CsRzmD0Os5,0.874,0.706,1,-5.132,1,0.207,0.182,0.0,0.334,0.895,89.961,216248,4
632,KIDS SEE GHOSTS,Reborn,4RVbK6cV0VqWdpCDcx3hiT,0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,324674,4
633,$uicideboy$,Mount Sinai,5vyR3lTiw4zz8B4PvnAO4c,0.845,0.452,3,-10.562,0,0.238,0.533,0.000988,0.0623,0.346,132.034,145636,4
634,Drake,Summers Over Interlude,3ppVO2tyWRRznNmONvt7Se,0.699,0.255,4,-8.647,0,0.0303,0.405,0.00242,0.0985,0.242,132.031,106333,3
635,Kygo,It Ain’t Me (with Selena Gomez),12GEpg2XOPyqk03JZEZnJs,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,220781,4
636,Katy Perry,Dark Horse,5jrdCoLpJSvHHorevXBATy,0.645,0.585,6,-6.122,1,0.0513,0.00314,0.0,0.165,0.353,131.931,215672,4
637,benny blanco,Eastside (with Halsey & Khalid),0d2iYfpKoM0QCKvcLCkBao,0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.116,0.319,89.391,173800,4
638,Nebu Kiniza,Gassed Up,6JjEVlMkfHWMeYavkEYzNO,0.798,0.568,5,-9.072,0,0.135,0.0213,0.0,0.0586,0.45,148.88,193911,3
639,The Weeknd,Try Me,4ppTAJUbNXELZcoUaL90wo,0.456,0.679,8,-5.778,0,0.064,0.596,0.000573,0.129,0.107,92.026,221107,4
640,Mac Miller,Jet Fuel,2JmFRXaJrkAUD2cs6U20KG,0.791,0.557,7,-9.622,0,0.0698,0.54,0.0,0.103,0.284,119.973,345213,4
641,Juice WRLD,Scared Of Love,49QVOdWgGagzLrThkIqtK6,0.642,0.562,11,-4.869,0,0.0812,0.032,0.0,0.168,0.177,158.001,170539,4
642,Halsey,Gasoline,2IO7yf562c1zLzpanal1DT,0.731,0.58,10,-7.328,0,0.0399,0.223,0.0,0.129,0.319,119.997,199593,4
643,White Noise Meditation,Brown Noise - Loopable with No Fade,67iF3DdebmElASIGoebYt1,0.0,2.01e-05,5,-15.776,1,0.0,0.0,0.0,0.0,0.0,0.0,73887,0
644,Pitbull,Fireball (feat. John Ryan),4Y7XAxTANhu3lmnLAzhWJW,0.761,0.933,10,-5.38,1,0.056,0.0908,8.53e-05,0.0607,0.836,122.959,236200,4
645,Juice WRLD,I'm Still,19m3E0nMZobyA93AxMXC32,0.631,0.672,11,-4.583,1,0.0347,0.0811,0.0,0.154,0.282,119.948,192859,4
646,Meek Mill,R.I.C.O. (feat. Drake),0Y0TOsE1q11qgbi7c5WZsG,0.727,0.599,1,-6.941,1,0.327,0.317,0.0,0.219,0.386,167.909,197133,3
647,$uicideboy$,Audubon,3UcyaCWLsc0XDhzXHUuH1S,0.768,0.785,1,-5.057,1,0.332,0.154,1.24e-05,0.779,0.698,169.029,134963,4
648,Queen Naija,Medicine,4lFfMRH0YH4pW5gczTDbNC,0.741,0.37,8,-8.437,0,0.324,0.24,0.0,0.118,0.13,116.06,219136,4
649,Zac Brown Band,Homegrown,2kR18wsL3gvXRXdNE4dCGc,0.712,0.807,6,-3.976,1,0.0297,0.0244,0.000122,0.0905,0.936,105.024,205000,4
650,Panic! At The Disco,Death of a Bachelor,1BECwm5qkaBwlbfo4kpYx8,0.462,0.538,0,-5.527,1,0.059,0.0137,0.0,0.429,0.405,139.256,203507,4
651,Taylor Swift,King Of My Heart,7HuBDWi18s4aJM8UFnNheH,0.675,0.703,0,-7.902,1,0.0382,0.00882,2.21e-06,0.0391,0.314,110.01,214320,4
652,Plan B,Candy,2ctjDCCg1wHoQSjIJ8p6U4,0.897,0.864,11,-3.735,0,0.147,0.252,0.0,0.517,0.542,95.981,207627,4
653,The Weeknd,Tell Your Friends,1mhVXWduD8ReDwusfaHNwU,0.583,0.454,1,-11.091,0,0.0425,0.265,0.0,0.181,0.309,74.64,334333,4
654,Shakey Graves,Tomorrow,47KDDZgFiX1w6RFOuLXsSn,0.564,0.354,7,-10.85,1,0.0334,0.73,3.43e-06,0.208,0.423,98.075,240587,3
655,Sabrina Carpenter,Christmas the Whole Year Round,065CI94mu3IZwqPU4BX4Cb,0.565,0.898,6,-2.956,1,0.0915,0.146,0.0,0.131,0.962,187.917,179427,4
656,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",5bcTCxgc7xVfSaMV3RuVke,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.018,223413,4
657,Rex Orange County,Loving Is Easy,7ASFZh1D0DPZro7UXUKGmd,0.756,0.609,3,-7.927,1,0.0544,0.217,0.00482,0.0959,0.537,117.024,155720,4
658,One Direction,18,3JjnGLK8IxkNLvo8Lb3KOM,0.681,0.582,6,-7.76,0,0.0313,0.22,0.0,0.119,0.221,124.038,248360,4
659,Jacquees,B.E.D.,1B6TmCvKjC4dopBohVW51x,0.739,0.536,1,-6.501,1,0.0587,0.00368,0.0,0.0968,0.193,122.022,236147,4
660,Bad Bunny,Otra Noche en Miami,4vCAzANUWDE24URV6wQ4ra,0.514,0.646,1,-8.833,1,0.275,0.197,2.3e-05,0.0958,0.297,88.661,233128,4
661,Russ,Cherry Hill,6qcuRcbz8DCLG6nG4or8Uo,0.681,0.469,2,-10.803,0,0.0366,0.161,0.403,0.108,0.0373,130.022,222453,4
662,Trippie Redd,Topanga,5aXgz1oKK8Q9z9xvTmSnrO,0.755,0.615,4,-8.245,1,0.0454,0.00587,1.75e-06,0.109,0.039,105.955,215364,4
663,Hillsong UNITED,Oceans (Where Feet May Fail),5Mw9bXG1dLNhbjofkVS2oR,0.262,0.361,2,-10.187,1,0.0333,0.508,0.00268,0.108,0.056,126.786,535963,4
664,Billie Eilish,ocean eyes,2uIX8YMNjGMD7441kqyyNU,0.475,0.37,4,-7.725,0,0.0361,0.819,0.0577,0.0841,0.157,144.828,200560,4
665,Post Malone,92 Explorer,1D2L6MefbXon28PzIk9I3r,0.798,0.733,7,-4.811,0,0.0476,0.265,1.25e-06,0.114,0.861,146.046,211427,4
666,The Weeknd,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",2PIvq1pGrUjY007X5y1UpM,0.659,0.381,2,-5.922,0,0.0304,0.385,0.0,0.0972,0.426,119.844,252227,3
667,Mac DeMarco,Another One,63q9LqTK5iiZLy3cTvLMUf,0.694,0.407,1,-10.325,0,0.0276,0.823,0.021,0.106,0.719,147.682,160991,4
668,Juice WRLD,End Of The Road,24BNgrtp6Fag4M5BQPEgsV,0.373,0.717,1,-5.833,0,0.083,0.0568,0.0,0.114,0.293,109.977,162981,5
669,PARTYNEXTDOOR,Break from Toronto,5fEB6ZmVkg63GZg9qO86jh,0.595,0.678,9,-5.18,1,0.0335,0.0199,0.00389,0.418,0.259,117.067,99213,4
670,Mac Miller,Ladders,39NDBdU5Xkm5pCFGa5kZtI,0.802,0.463,8,-8.379,1,0.162,0.236,0.00531,0.105,0.291,103.961,287040,4
671,Rihanna,Work,72TFWvU3wUYdUuxejTTIzt,0.725,0.534,11,-6.238,1,0.0946,0.0752,0.0,0.0919,0.558,91.974,219320,4
672,XXXTENTACION,Floor 555,6r7ULK6c5CLVvImjTIztl1,0.695,0.686,9,-8.147,0,0.0478,0.000424,0.0023,0.365,0.354,105.219,93447,4
673,I DONT KNOW HOW BUT THEY FOUND ME,Choke,37mfTcSlX60JtAvAETytGs,0.516,0.85,4,-3.909,0,0.0706,0.00139,0.0,0.296,0.583,120.324,195717,4
674,Meghan Trainor,"White Christmas - Spotify Singles - Christmas, Recorded at Sound Stage Studios Nashville",71azyw4EJDlGru5Uw6DGzT,0.566,0.437,9,-10.13,1,0.0359,0.427,3.35e-06,0.373,0.513,67.053,194312,4
675,Calvin Harris,Outside (feat. Ellie Goulding),7MmG8p0F9N3C4AXdK6o6Eb,0.646,0.823,2,-4.123,0,0.0394,0.213,0.0,0.322,0.418,128.035,227267,4
676,Matt Maltese,As the World Caves In,4JE6agBLHGA5TaF6FlqfBD,0.331,0.45,10,-5.362,1,0.034,0.365,0.00464,0.22,0.18,123.829,218755,4
677,Cody Jinks,Must Be The Whiskey,6VChAU4QENeLwf3OaHBJxC,0.546,0.786,3,-5.06,0,0.0401,0.0915,8.67e-05,0.168,0.679,126.003,205333,4
678,Hozier,Work Song,5TgEJ62DOzBpGxZ7WRsrqb,0.531,0.363,10,-7.672,1,0.0608,0.749,0.0,0.112,0.259,121.412,229720,4
679,$uicideboy$,Coma,73hmZZ7HyLgUQj2DaybfBb,0.689,0.781,8,-4.97,1,0.052,0.0178,0.00226,0.618,0.562,119.939,137772,4
680,Drake,Fire & Desire,4BhGTc3Cgay2U1QcTS7vQe,0.722,0.252,1,-14.411,0,0.0761,0.0671,0.0,0.0852,0.275,79.923,238120,4
681,Haley Reinhart,Can't Help Falling in Love,6yIHGmQLJxWAUZ1ZkENemN,0.41,0.0485,0,-13.918,1,0.038,0.947,0.0,0.108,0.247,137.97,173175,4
682,Pentatonix,That's Christmas to Me,2U9kDk5mlHYunC7PvbZ8KX,0.446,0.136,6,-10.101,1,0.0314,0.611,0.0,0.206,0.433,79.486,182173,4
683,Luke Combs,"Houston, We Got a Problem",6guWjUuNYziyNXgjFo1IpF,0.521,0.762,9,-5.059,1,0.0362,0.0961,6.15e-06,0.395,0.486,143.866,191987,4
684,Oscar Lang,She Likes Another Boy,5W6BA8Wa8JZGKdliH2gkwO,0.703,0.191,1,-14.078,0,0.0287,0.922,0.865,0.114,0.327,61.932,207827,4
685,Chris Stapleton,Traveller,178OI1A3qjROeFeh8lmNwW,0.543,0.75,2,-7.071,0,0.0282,0.0682,0.0166,0.125,0.758,88.107,222413,4
686,Joji,Will He,7wvwXi9Z66dcH5t202vVkN,0.618,0.217,10,-15.372,1,0.0515,0.836,0.000163,0.538,0.0872,116.014,202103,4
687,Ne-Yo,She Knows,7seTcUFOhn5caSDbiSfsp0,0.706,0.572,8,-5.799,0,0.0326,0.0262,0.0,0.585,0.574,139.982,214726,4
688,OneRepublic,I Lived,7D49Iig0avHre9RFSUMkd2,0.599,0.854,9,-5.429,1,0.0436,0.0746,0.0,0.278,0.311,119.986,234547,4
689,Shoreline Mafia,"Bands (feat. OhGeesy, Fenix Flexin & Master Kato)",1n8wr8tRHs5jmBxNWXedcn,0.9,0.385,1,-12.189,0,0.435,0.371,0.0,0.142,0.488,99.964,174336,4
690,J. Cole,A Tale Of 2 Citiez,52A8OAP8lTQKZCj4Rce92B,0.771,0.536,11,-8.534,1,0.323,0.553,1.05e-06,0.294,0.343,94.995,269721,4
691,Labrinth,Jealous,4G92yYrUs0cvY7G41YRI0z,0.439,0.153,1,-8.95,1,0.0479,0.874,0.0,0.107,0.104,116.76,287693,3
692,SZA,Kill Bill,3OHfY25tqY28d16oZczHc8,0.644,0.728,8,-5.75,1,0.0351,0.0543,0.169,0.161,0.43,88.993,153947,4
693,Drake,Rich Flex,1bDbXMyjaUIooNwFE9wn0N,0.561,0.52,11,-9.342,0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,239360,3
694,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),2dHHgzDwk4BJdRwy9uXhTO,0.715,0.62,1,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,221520,4
695,Lil Uzi Vert,Just Wanna Rock,4FyesJzVpA39hbYvcseO2d,0.486,0.545,11,-7.924,1,0.0336,0.0652,0.00474,0.0642,0.0385,150.187,123891,4
696,Taylor Swift,Anti-Hero,0V3wPSX9ygBnCm8psDIegu,0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,200690,4
697,d4vd,Romantic Homicide,1xK59OXxi2TAAAbmZK0kBL,0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,132631,4
698,Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown],0vjeOZ3Ft5jvAi9SBFJm1j,0.526,0.606,5,-5.3,0,0.259,0.152,2.36e-06,0.194,0.492,116.622,182667,4
699,SZA,Low,2GAhgAjOhEmItWLfgisyOn,0.698,0.546,0,-7.234,0,0.0559,0.425,0.00314,0.16,0.335,145.044,181080,4
700,SZA,Blind,2CSRrnOEELmhpq8iaAi9cd,0.461,0.279,9,-11.776,0,0.0373,0.911,0.0,0.205,0.599,114.225,150720,4
701,SZA,Kill Bill,1Qrg8KqiBpW07V7PNxwwwL,0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,153947,4
702,David Guetta,I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,175238,4
703,SZA,Snooze,4iZ4pt7kvcaH6Yo8UoZ4s2,0.559,0.551,5,-7.231,1,0.132,0.141,0.0,0.11,0.392,143.008,201800,4
704,Meghan Trainor,Made You Look,0QHEIqNKsMoOY5urbzN48u,0.838,0.525,10,-3.562,1,0.0665,0.345,1.92e-06,0.0771,0.884,144.981,134256,4
705,SZA,Seek & Destroy,6eT2V7nKXyMf47TwPbtgAD,0.651,0.647,1,-5.415,1,0.0654,0.437,0.175,0.205,0.345,152.069,203733,4
706,Stephen Sanchez,Until I Found You (with Em Beihold) - Em Beihold Version,1Y3LN4zO1Edc2EluIoSPJN,0.551,0.55,10,-5.339,1,0.0286,0.777,0.0,0.202,0.342,101.19,176440,3
707,Drake,Pussy & Millions (feat. Travis Scott),2KLwPaRDOB87XOYAT2fgxh,0.749,0.63,4,-6.652,0,0.116,0.0623,0.0,0.353,0.445,122.03,242027,4
708,Beyoncé,CUFF IT,1xzi1Jcr7mEi9K2RfzLOqS,0.78,0.689,7,-5.668,1,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,225389,4
709,Hotel Ugly,Shut up My Moms Calling,3hxIUxnT27p5WcmjGUXNwx,0.485,0.409,9,-10.711,0,0.101,0.325,0.0,0.103,0.376,138.419,164571,4
710,Steve Lacy,Bad Habit,4k6Uh1HXdhtusDW5y8Gbvy,0.686,0.494,1,-7.093,1,0.0355,0.613,5.8e-05,0.402,0.7,168.946,232067,4
711,Chris Brown,Under The Influence,5IgjP7X4th6nMNDh4akUHb,0.733,0.69,9,-5.529,0,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,184613,4
712,Tory Lanez,The Color Violet,3azJifCSqg9fRij2yKIbWz,0.645,0.534,6,-10.8,0,0.0479,0.157,0.0,0.0863,0.463,105.02,226467,4
713,SZA,Shirt,2wSTnntOPRi7aQneobFtU4,0.848,0.512,3,-7.72,0,0.102,0.228,0.00232,0.0879,0.572,120.009,181840,4
714,Taylor Swift,Lavender Haze,5jQI2r1RdgtuT8S3iG8zFC,0.733,0.436,10,-10.489,1,0.08,0.258,0.000573,0.157,0.0976,96.985,202396,4
715,SZA,Used (feat. Don Toliver),1TweDM3JC49LNeelLVg3yX,0.734,0.689,10,-6.454,0,0.0871,0.532,8.47e-05,0.322,0.705,149.579,70160,4
716,Metro Boomin,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],4WuOWVnAqvEQxgSRrspBgt,0.671,0.658,2,-5.567,1,0.309,0.189,8.66e-05,0.147,0.257,87.933,207307,4
717,SZA,Special,6RQ5IwG7uADz9LDWliJGjU,0.604,0.199,0,-11.831,1,0.05,0.777,0.0,0.109,0.191,76.134,158840,4
718,Drake,Major Distribution,46s57QULU02Voy0Kup6UEb,0.908,0.546,8,-10.491,0,0.323,0.0127,0.0,0.0707,0.225,131.016,170502,4
719,SZA,SOS,5xMw6qCcpd2gBXPGTegC4W,0.507,0.657,7,-7.356,0,0.233,0.669,6.97e-06,0.0947,0.506,119.159,117773,1
720,Drake,On BS,34tz0eDhGuFErIuW3q4mPX,0.841,0.358,9,-8.368,1,0.591,0.0201,0.0,0.39,0.329,158.014,261544,4
721,Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),2Hh3ETdQKrmSI3QS0hme7g,0.684,0.671,7,-4.392,0,0.0464,0.189,2.37e-05,0.122,0.156,88.048,199920,4
722,RAYE,Escapism.,5Z2MiIZ5I3jJvvmeWMLbOQ,0.538,0.742,2,-5.355,1,0.114,0.138,4.67e-05,0.0934,0.25,96.107,272373,4
723,SZA,Shirt,34ZAzO78a5DAVNrYIGWcPm,0.824,0.453,3,-9.604,0,0.0968,0.146,0.0273,0.0896,0.552,119.959,181831,4
724,Omar Apollo,Evergreen (You Didn’t Deserve Me At All),2TktkzfozZifbQhXjT6I33,0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,216680,3
725,Manuel Turizo,La Bachata,5ww2BF9slyYgNOk37BlC4u,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,162638,4
726,Taylor Swift,Midnight Rain,3rWDp9tBPQR9z6U5YyRSK4,0.643,0.363,0,-11.738,1,0.0767,0.69,5.17e-05,0.115,0.23,139.865,174783,4
727,Joji,Die For You,26hOm7dTtBi0TdpDGl141t,0.472,0.518,8,-7.379,1,0.051,0.383,0.127,0.289,0.154,147.805,211667,4
728,SZA,Open Arms (feat. Travis Scott),0xaFw2zDYf1rIJWl2dXiSF,0.665,0.59,9,-7.608,1,0.161,0.763,0.0132,0.147,0.216,77.559,239613,4
729,SZA,Gone Girl,2Sjx8DWZO5zaTyTAmgo2gY,0.428,0.439,5,-7.674,1,0.0591,0.57,0.0,0.153,0.418,150.007,244027,4
730,Drake,Spin Bout U,2ZL7WZcjuYKi1KUDtp4kCC,0.773,0.701,7,-6.386,1,0.0512,0.01,0.0,0.163,0.203,129.963,214589,4
731,SZA,F2F,2e2AXpIiJpet5b4qg85Gh6,0.533,0.74,2,-5.767,1,0.0359,0.089,2.95e-06,0.337,0.465,89.934,185040,4
732,SZA,Notice Me,4fnNBPN9W6AoOYSQS3FJxT,0.724,0.68,5,-6.822,1,0.117,0.275,9.91e-05,0.11,0.777,159.919,160920,4
733,Brent Faiyaz,ALL MINE,3XgGQ1wjo5khvq2UImjyNF,0.617,0.378,9,-8.54,1,0.0315,0.428,9.16e-05,0.11,0.22,141.967,216063,4
734,Oliver Tree,Miss You,73vIOb4Q7YN6HeJTbscRx5,0.587,0.742,6,-6.64,0,0.0529,0.0128,0.00107,0.146,0.199,145.007,206000,4
735,NewJeans,Ditto,3r8RuvgbX9s7ammBn07D3W,0.814,0.641,6,-5.957,0,0.111,0.027,0.0,0.0993,0.183,133.854,185507,4
736,Rema,Calm Down (with Selena Gomez),0WtM2NBVQNNJLh6scP13H8,0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,239318,4
737,Freddie Dredd,Limbo,37F7E7BKEw2E4O2L7u0IEp,0.802,0.623,11,-5.862,0,0.459,0.0292,0.055,0.113,0.457,74.987,169947,4
738,Harry Styles,As It Was,4Dvkj6JhhA12EX05fT7y2e,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303,4
739,Baby Keem,HONEST,58k32my5lKofeZRtIvBDg9,0.676,0.536,2,-8.79,1,0.0432,0.403,3.37e-05,0.105,0.373,79.037,172672,4
740,Morgan Wallen,One Thing At A Time,6KGtAlYvgm4W9PoYabFAYE,0.614,0.913,7,-5.126,1,0.0296,0.0042,1.72e-06,0.26,0.92,141.982,206865,4
741,Brent Faiyaz,Clouded,2J6OF7CkpdQGSfm1wdclqn,0.583,0.344,2,-8.765,1,0.0559,0.774,0.0,0.143,0.581,65.203,110129,3
742,SZA,Smoking on my Ex Pack,4jTs7ny5eSRnKTzxdrFv5I,0.466,0.676,8,-8.097,1,0.38,0.241,0.00318,0.224,0.333,81.227,83827,4
743,Ñengo Flow,Gato de Noche,54ELExv56KCAB4UP9cOCzC,0.892,0.662,8,-3.894,1,0.162,0.169,1.24e-06,0.363,0.607,93.976,227013,4
744,Drake,Circo Loco,7GeTsDIc5ykNB6lORO6Cee,0.734,0.605,1,-8.476,1,0.0699,0.0102,0.0,0.317,0.252,103.976,236795,4
745,Steve Lacy,Static,4OmfWzukSVD140NiAIEjem,0.335,0.305,1,-12.661,1,0.0741,0.434,0.631,0.101,0.215,79.001,156507,5
746,Yeat,Out thë way,6IyoLWzljeR3ldQo4KWHT6,0.767,0.628,4,-7.41,0,0.242,0.21,8.79e-06,0.275,0.798,128.07,150242,4
747,Morgan Wallen,Thought You Should Know,6NHpyYvJyQsg2nXXzGYc2R,0.529,0.695,6,-6.174,1,0.0278,0.488,1.24e-05,0.142,0.514,139.993,215572,4
748,PinkPantheress,Boy's a liar,3NanY0K4okhIQzL33U5Ad8,0.656,0.838,5,-8.407,1,0.041,0.25,0.00281,0.207,0.74,132.981,131253,4
749,Billie Eilish,TV,3GYlZ7tbxLOxe6ewMNVTkw,0.412,0.236,4,-15.159,0,0.0379,0.83,0.00653,0.147,0.119,140.214,281381,4
750,21 Savage,Glock In My Lap,6pcywuOeGGWeOQzdUyti6k,0.847,0.733,10,-6.439,0,0.16,0.00574,1.04e-05,0.151,0.202,130.029,193591,4
751,SZA,Conceited,4hTej08FutmriOs7S1hWWy,0.791,0.458,1,-8.236,1,0.0673,0.0486,4.08e-05,0.106,0.772,150.046,151413,4
752,Zach Bryan,Heading South,2Dct3GykKZ58hpWRFfe2Qd,0.68,0.246,4,-14.112,1,0.058,0.783,0.0,0.106,0.388,110.23,171693,4
753,GloRilla,Tomorrow 2 (with Cardi B),7KXVIAuw3m2hxZanrpSXS3,0.791,0.818,0,-3.93,1,0.406,0.0695,0.0,0.114,0.693,159.922,209811,4
754,Mac DeMarco,Heart To Heart,7EAMXbLcL0qXmciM5SwMh2,0.901,0.136,8,-16.127,0,0.102,0.667,0.354,0.109,0.643,150.076,211140,4
755,JVKE,golden hour,4yNk9iz9WVJikRFle3XEvn,0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,209260,3
756,Liana Flores,rises the moon,51Grh1RyUDcMBbpuyUIUHI,0.483,0.129,5,-20.149,0,0.0349,0.947,0.145,0.106,0.203,137.35,161929,3
757,Sleep Miracle,Brown Sleep Noise,5UBonaClAZVfzxJNn8nnhh,0.0555,0.0837,1,-30.397,1,0.147,0.116,1.0,0.112,0.06,59.509,248000,4
758,Drake,Broke Boys,45pUWUeEWGoSdH6UF162G8,0.642,0.533,2,-7.45,1,0.266,0.0104,0.000108,0.251,0.112,120.041,225439,4
759,SZA,Far,74NI58MQexwZjNu1Gu6GjT,0.612,0.549,2,-7.401,1,0.0833,0.672,0.000203,0.163,0.477,115.915,180680,4
760,Drake,Privileged Rappers,7l2nxyx7IkBX5orhkALg0V,0.934,0.614,5,-7.384,1,0.198,0.00274,0.0,0.123,0.616,144.045,160821,4
761,Bad Bunny,Neverita,31i56LZnwE6uSu3exoHjtB,0.876,0.498,10,-7.511,1,0.0478,0.0706,0.0,0.143,0.428,122.016,173119,4
762,Jordan Davis,What My World Spins Around,6HBRLaSQ7NB8MNlaqzYen1,0.675,0.726,2,-6.459,1,0.0461,0.105,0.0,0.153,0.671,124.872,186791,4
763,Taylor Swift,Maroon,3eX0NZfLtGzoLUxPNvRfqm,0.637,0.398,7,-8.294,1,0.0564,0.0573,1.03e-06,0.101,0.0374,108.075,218271,4
764,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",2tTmW7RDtMQtBk7m2rYeSw,0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033,198938,4
765,Metro Boomin,Raindrops (Insane) [with Travis Scott],1pacwLXyRO47ka0v6LTIiY,0.796,0.539,7,-5.974,0,0.0433,0.103,0.0,0.343,0.123,111.988,188587,4
766,SZA,Too Late,4rAg5bbrdZX00mXXhLvYXj,0.445,0.681,11,-7.558,1,0.0829,0.781,0.000789,0.386,0.351,127.541,164427,5
767,Taylor Swift,Karma,7KokYm8cMIXCsGVmUvKtqf,0.642,0.62,8,-7.091,1,0.0666,0.0734,0.0,0.483,0.0969,90.02,204852,4
768,Taylor Swift,Bejeweled,3qoftcUZaUOncvIYjFSPdE,0.696,0.559,7,-9.19,1,0.0693,0.0618,5.58e-05,0.0887,0.433,163.999,194166,4
769,Yot Club,YKWIM?,2vWBUC9djv6BtiGlmKiQaH,0.372,0.537,9,-7.623,1,0.0305,0.937,0.873,0.287,0.228,123.735,212750,3
770,Taylor Swift,"You're On Your Own, Kid",4D7BCuvgdJlYvlX5WlN54t,0.696,0.396,2,-10.289,1,0.0656,0.401,5.2e-06,0.125,0.38,120.041,194207,4
771,Stephen Sanchez,Until I Found You,0T5iIrXA4p5GsubkhuBIKV,0.539,0.508,10,-6.05,1,0.0288,0.727,0.0,0.174,0.227,101.358,177720,3
772,Conan Gray,Heather,4xqrdfXkTW4T0RauPLv3WA,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,198040,3
773,J Balvin,LA CANCIÓN,0fea68AdmYNygeTGI4RC18,0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573,4
774,Taylor Swift,Snow On The Beach (feat. Lana Del Rey),1wtOxkiel43cVs0Yux5Q4h,0.663,0.319,9,-13.481,1,0.0375,0.69,0.000993,0.117,0.193,109.957,256124,4
775,Tyler Childers,All Your'n,0fCwTrRNfoNk962ati8n2K,0.585,0.55,11,-7.342,1,0.0255,0.408,3.97e-05,0.115,0.839,78.176,218280,4
776,Surf Curse,Freaks,7EkWXAI1wn8Ii883ecd9xr,0.345,0.941,9,-9.918,1,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,147062,4
777,Baby Keem,ORANGE SODA,5FkoSXiJPKTNyYgALRJFhD,0.83,0.564,1,-7.822,1,0.235,0.177,0.0,0.128,0.107,85.042,129882,4
778,Taylor Swift,"Would've, Could've, Should've",0aV5uARAknQgYhBaK944FP,0.483,0.84,7,-6.508,1,0.119,0.43,0.000575,0.146,0.55,157.979,260362,4
779,Trippie Redd,The Grinch,1W24W6jQegnNh0x5DfBBPT,0.676,0.503,8,-6.115,1,0.0971,0.137,6.36e-05,0.0981,0.196,162.85,91288,4
780,Nate Smith,Whiskey On You,6Tm4Io4ct4w14nB1EUzsY3,0.479,0.768,8,-5.204,1,0.0312,7.02e-05,0.00549,0.121,0.576,110.024,183790,4
781,Metro Boomin,Umbrella (with 21 Savage & Young Nudy),2Yt4SXIgmoaPZHGdRafp4P,0.822,0.788,11,-3.634,0,0.173,0.0838,0.000173,0.359,0.389,111.016,222000,4
782,Polo G,Martin & Gina,1VLtjHwRWOVJiE5Py7JxoQ,0.832,0.534,1,-7.813,0,0.253,0.345,0.0,0.165,0.116,93.924,132833,4
783,Kane Brown,Thank God,1brnLTvarI9D1hLP6z2Ar8,0.738,0.455,3,-8.735,1,0.0352,0.695,0.0,0.107,0.441,99.945,174560,4
784,Arcángel,La Jumpa,5MxFWjuqQIsbNWbMdMdbli,0.713,0.703,8,-5.769,1,0.194,0.298,0.0,0.321,0.576,123.06,255693,4
785,Zach Bryan,Sun to Me,1SjsVdSXpwm1kTdYEHoPIT,0.505,0.27,9,-9.165,0,0.0333,0.593,0.0,0.133,0.557,98.721,163032,4
