,song_name,artist,spotify_track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,tracks_popularity,entered_biilboard
147,every chance i get,dj khaled featuring lil baby & lil durk,1EJIcDYXwSqipW5dFe4uJz,0.477,0.727,2,-4.053,1,0.286,0.000866,0.0,0.108,0.227,150.062,236524,4,78,1
148,chasing after you,ryan hurd with maren morris,3MkXV52jXtsG4pvKp4cGE8,0.601,0.675,4,-6.358,1,0.0399,0.698,0.0,0.125,0.446,131.933,207667,4,68,1
149,the good ones,gabby barrett,3hLuHKzG1cmlRpq53ZVWd8,0.519,0.552,2,-5.023,1,0.0259,0.18,0.0,0.149,0.331,89.95700000000002,215141,4,73,1
150,leave before you love me,marshmello x jonas brothers,4qu63nuBpdn0qHUHuObEj1,0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,154983,4,85,1
151,glad you exist,dan + shay,472vIK1ldetTxRxG3ovaiY,0.748,0.551,11,-6.12,1,0.0349,0.235,0.0,0.119,0.66,103.953,144533,4,69,1
152,lonely,justin bieber & benny blanco,0jwFtXa8Ch5B4CH0VJMj0o,0.631,0.226,11,-7.2570000000000014,0,0.0396,0.879,0.0,0.115,0.0765,79.968,149297,4,4,1
153,beggin',maneskin,3Wrjm47oTz2sjIgck11l5e,0.7140000000000001,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,211560,4,86,1
154,streets,doja cat,60ynsPSSKe6O3sfwRnIBRf,0.7490000000000001,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,226987,4,84,1
155,what's next,drake,3mDFLytDotXo2p0rvfGbkA,0.777,0.58,0,-6.928,0,0.0525,0.0125,0.0,0.161,0.0636,129.918,178154,4,55,1
156,famous friends,chris young + kane brown,00KyYtT6NaXwbPecina5Pj,0.535,0.8590000000000001,6,-2.922,1,0.0344,0.0528,0.0,0.32,0.698,102.008,166507,4,67,1
157,lil bit,nelly & florida georgia line,0NmuYnjETG3u3qx0OmEJev,0.7070000000000001,0.6890000000000001,4,-7.097,0,0.0387,0.0255,0.0,0.383,0.41,119.987,195962,4,70,1
158,thot shit,megan thee stallion,5zNW5ARjYhJQJz1AChP33n,0.95,0.693,9,-3.424,1,0.0898,0.0133,0.0,0.173,0.8909999999999999,130.02,184635,4,71,1
159,late at night,roddy ricch,6kksmL4t09IgxhajuVDDxR,0.621,0.405,1,-11.26,0,0.4370000000000001,0.382,0.0,0.152,0.141,98.427,174549,4,71,1
160,kings & queens,ava max,7a53HqqArd4b9NF4XAmlbI,0.637,0.69,1,-4.057,0,0.0405,0.0078599999999999,0.0,0.124,0.457,129.857,162399,4,82,1
161,anyone,justin bieber,31qCy5ZaophVA81wtlwLc4,0.6859999999999999,0.5379999999999999,2,-8.026,1,0.0345,0.181,3.13e-06,0.113,0.584,115.884,190779,4,75,1
162,track star,mooski,5hChuUMe5iHfjkXgzj1D4b,0.6409999999999999,0.598,7,-5.7,0,0.324,0.381,0.0,0.0921,0.285,131.459,199706,5,60,1
163,time today,moneybagg yo,0YrKSfpvflYnLSBd4Jtu6J,0.912,0.608,1,-7.686,1,0.397,0.0458,0.0,0.248,0.327,136.994,136900,4,71,1
164,cry baby,megan thee stallion featuring dababy,0EfsDEYaSjGYd66Pr881nq,0.581,0.6559999999999999,4,-4.891,0,0.0294,0.00269,2.78e-06,0.101,0.338,108.033,235160,4,76,1
165,no more parties,coi leray featuring lil durk,0zLClc0emc6qUeV1p5nc99,0.508,0.921,5,-1.644,1,0.303,0.246,0.0,0.221,0.6809999999999999,93.058,374413,4,71,1
166,what's your country song,thomas rhett,4oR2cCQGs0Yt0Mgr2diV6V,0.359,0.706,5,-6.151,1,0.0309,0.000602,0.0,0.285,0.479,174.079,171333,4,70,1
167,one too many,keith urban duet with p!nk,5NUXE8W12lWcUXgJRCjeEw,0.6970000000000001,0.535,4,-6.504,1,0.068,0.247,0.0,0.569,0.594,82.959,203893,4,69,1
168,arcade,duncan laurence,1Xi84slp6FryDSCbzq4UCD,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,183624,3,80,1
169,yonaguni,bad bunny,2JPLbjOn0wPCngEot2STUS,0.644,0.648,1,-4.601,1,0.118,0.276,0.0,0.135,0.44,179.951,206710,4,89,1
170,good time,niko moon,1kPpge9JDLpcj15qgrPbYX,0.56,0.872,3,-4.269,1,0.14,0.0239,6.98e-06,0.371,0.682,126.05,205933,4,78,1
171,if i didn't love you,jason aldean & carrie underwood,1WQ40xJSvgDmD9K7ckJwux,0.456,0.679,1,-4.802,1,0.0324,0.176,0.0,0.103,0.483,184.075,212030,4,72,1
172,pov,ariana grande,3UoULw70kMsiVXxW0L3A33,0.487,0.534,0,-5.664,0,0.0555,0.36,0.0,0.1,0.173,131.798,201882,4,77,1
173,just the way,parmalee x blanco brown,7BqBn9nzAq8spo5e7cZ0dJ,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,220734,4,84,1
174,take my breath,the weeknd,0DgP5Oo2JQw81eEGd5N8Bu,0.747,0.7390000000000001,8,-6.007999999999999,1,0.0487,0.0106,2.22e-05,0.101,0.523,120.996,220196,4,2,1
175,we're good,dua lipa,1diS6nkxMQc3wwC4G1j0bh,0.722,0.588,6,-5.932,1,0.0544,0.0319,0.0,0.183,0.59,134.01,165507,4,76,1
176,hell of a view,eric church,4mXGooManGPH6xAWRAtRJU,0.6890000000000001,0.5920000000000001,5,-6.757999999999999,1,0.0235,0.101,0.00867,0.11,0.919,98.997,175027,4,68,1
177,put your records on,ritt momney,6AGOKlMZWLCaEJGnaROtF9,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463,4,76,1
178,happier than ever,billie eilish,4RVwu0g32PAqgUiJoXsdF8,0.332,0.225,0,-8.697000000000001,1,0.0348,0.767,0.00349,0.128,0.297,81.055,298899,3,88,1
179,single saturday night,cole swindell,1irAliF0T8sLIOPJp6n7rU,0.623,0.79,7,-5.07,1,0.0473,0.118,0.0,0.226,0.6940000000000001,81.949,187684,4,64,1
180,things a man oughta know,lainey wilson,5QS8PNEWbqTEZyQ6e9ZbJf,0.659,0.6829999999999999,3,-5.622999999999998,1,0.0312,0.513,4.93e-06,0.133,0.397,139.931,203373,4,73,1
181,throat baby (go baby),brs kash,15C4TnrrVdym7UykxQIOTZ,0.878,0.475,1,-8.42,0,0.324,0.00984,0.0,0.1669999999999999,0.397,131.988,211610,4,57,1
182,tombstone,rod wave,3zc8VZEpM1onYV4FWGdFvm,0.55,0.637,8,-5.2120000000000015,1,0.163,0.597,0.0,0.129,0.535,84.448,160078,4,71,1
183,drinkin' beer. talkin' god. amen.,chase rice featuring florida georgia line,1b8TpvCFqmJTd2xz9xE9s1,0.627,0.6779999999999999,2,-4.691,1,0.0294,0.185,0.0,0.374,0.7240000000000001,100.032,160839,4,61,1
184,todo de ti,rauw alejandro,4fSIb4hdOQ151TILNsSEaF,0.78,0.718,3,-3.605,0,0.0506,0.31,0.0001629999999999,0.0932,0.342,127.949,199604,4,82,1
185,circles,post malone,21jGcNKet2qwijlDFuPiPb,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.5529999999999999,120.042,215280,4,87,1
186,the box,roddy ricch,0nbXyq5TXYPCO7pr3N8S4I,0.8959999999999999,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,196653,4,82,1
187,don't start now,dua lipa,3PfIrDoz19wz7qK7tYeu62,0.7929999999999999,0.7929999999999999,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,183290,4,84,1
188,rockstar,dababy featuring roddy ricch,0e7ipj03S05BNilyu5bRzt,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.80100000000004,218147,4,85,1
189,adore you,harry styles,3jjujdWJ72nww5eGnfs2E7,0.6759999999999999,0.7709999999999999,8,-3.675,1,0.0483,0.0237,7.000000000000001e-06,0.102,0.569,99.048,207133,4,86,1
190,life is good,future featuring drake,5yY9lUy8nbvjM1Uyo1Uqoc,0.6759999999999999,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,237735,4,78,1
191,memories,maroon 5,5UXJzLFdBn6u9FJTCnoHrH,0.34,0.684,11,-6.306,1,0.044,0.00979,0.0,0.348,0.556,112.969,248819,4,83,1
192,the bones,maren morris,7yFhA2fUsL2oIMWlw5DaHQ,0.612,0.57,11,-6.642,0,0.0347,0.278,0.0,0.0963,0.334,77.00399999999998,197293,4,75,1
193,someone you loved,lewis capaldi,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,1,-5.678999999999999,1,0.0319,0.7509999999999999,0.0,0.105,0.446,109.891,182161,4,88,1
194,say so,doja cat,3Dv1eDb0MEgF93GpLXlucZ,0.787,0.6729999999999999,11,-4.583,0,0.159,0.264,3.35e-06,0.0904,0.779,110.962,237893,4,80,1
195,whats poppin,"jack harlow featuring dababy, tory lanez & lil wayne",1jaTQ3nqY3oAAYyCTbIvnM,0.923,0.604,11,-6.671,0,0.245,0.017,0.0,0.272,0.826,145.062,139741,4,78,1
196,dance monkey,tones and i,2XU0oxnq2qxCpomAAuJY8K,0.8240000000000001,0.588,6,-6.4,0,0.0924,0.6920000000000001,0.000104,0.149,0.513,98.027,209438,4,79,1
197,savage,megan thee stallion,55CHeLEfn5iJ0IIkgaa4si,0.843,0.741,11,-5.609,1,0.334,0.0252,0.0,0.096,0.68,168.983,155497,4,70,1
198,roxanne,arizona zervas,696DnlkuDOXcMAnKlTgXXK,0.621,0.601,6,-5.6160000000000005,0,0.148,0.0522,0.0,0.46,0.457,116.735,163636,5,79,1
199,intentions,justin bieber featuring quavo,4umIPjkehX1r7uhmGvXiSV,0.8059999999999999,0.546,9,-6.6370000000000005,1,0.0575,0.3,0.0,0.102,0.8740000000000001,147.986,212867,4,77,1
200,everything i wanted,billie eilish,3ZCTVFBt2Brf31RLEnCkWJ,0.7040000000000001,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4,86,1
201,roses,saint jhn,3vv9phIu6Y1vX3jcqaGz5Z,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,226739,4,74,1
202,watermelon sugar,harry styles,6UelLqGlWMcVH1E5c4H7lY,0.5479999999999999,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,174000,4,90,1
203,before you go,lewis capaldi,2gMXnyrvIjhVBUZwvLZDMP,0.459,0.575,3,-4.8580000000000005,1,0.0573,0.604,0.0,0.0885,0.183,111.881,215107,4,84,1
204,falling,trevor daniel,1ZMiCix7XSAbfAJlEZWMCp,0.5670000000000001,0.267,4,-6.502000000000002,1,0.0299,0.8390000000000001,1.46e-06,0.089,0.0592,110.011,240133,4,85,1
205,"10,000 hours",dan + shay & justin bieber,2wrJq5XKLnmhRXHIAf9xBa,0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991,167693,4,78,1
206,wap,cardi b featuring megan thee stallion,4Oun2ylbjFKMPTiaSbbCih,0.935,0.454,1,-7.508999999999999,1,0.375,0.0194,0.0,0.0824,0.357,133.07299999999998,187541,4,81,1
207,ballin',mustard & roddy ricch,3QzAOrNlsabgbMwlZt7TAY,0.809,0.545,7,-6.678,1,0.0735,0.392,0.0,0.151,0.244,97.008,180435,4,80,1
208,hot girl bummer,blackbear,6jRq8gaZhMUyy5RclRPcAf,0.782,0.5589999999999999,6,-7.106,0,0.0767,0.125,0.0,0.385,0.685,129.99200000000002,188344,1,80,1
209,blueberry faygo,lil mosey,22LAwLoDA5b4AaGSkg6bKW,0.774,0.5539999999999999,0,-7.909,1,0.0383,0.207,0.0,0.132,0.349,99.034,162547,4,76,1
210,heartless,the weeknd,4EWCNWgDS8707fNSZ1oaA5,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,211000,4,86,1
211,bop,dababy,6Ozh9Ok6h4Oi1wUSLtBseN,0.769,0.787,11,-3.909,1,0.3670000000000001,0.189,0.0,0.129,0.836,126.77,159715,4,76,1
212,lose you to love me,selena gomez,4l0Mvzj72xxOpRrp6h8nHi,0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,206459,4,82,1
213,good as hell,lizzo,6KgBpzTuTRPebChN0VTyzV,0.682,0.919,0,-3.18,0,0.0875,0.256,0.0,0.442,0.535,95.982,159736,4,75,1
214,toosie slide,drake,127QTOFJsJQp5LbJbu3A1y,0.8340000000000001,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.8370000000000001,81.618,247059,4,74,1
215,break my heart,dua lipa,13VvjrXWYzG9lWViL8Y9vM,0.701,0.562,1,-8.915,1,0.0381,0.0166,1.2e-05,0.352,0.354,84.994,169412,4,72,1
216,chasin' you,morgan wallen,5MwynWK9s4hlyKHqhkNn4A,0.631,0.591,7,-5.785,1,0.0277,0.657,0.0,0.11,0.489,97.074,205453,4,82,1
217,savage love (laxed - siren beat),jawsh 685 x jason derulo,1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.7609999999999999,150.076,171375,4,77,1
218,no guidance,chris brown featuring drake,6XHVuErjQ4XNm6nDPVCxVX,0.696,0.454,1,-6.756,0,0.153,0.123,0.0,0.155,0.136,92.928,260640,4,81,1
219,my oh my,camila cabello featuring dababy,3yOlyBJuViE2YSGn3nVE1K,0.7240000000000001,0.491,8,-6.024,1,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,170746,4,76,1
220,high fashion,roddy ricch featuring mustard,07KXEDMj78x68D884wgVEm,0.831,0.499,11,-8.442,0,0.114,0.269,0.0,0.3,0.511,97.956,220487,4,73,1
221,woah,lil baby,598yNsG1JFrGd4n2kMoz7F,0.882,0.602,11,-5.553999999999999,1,0.245,0.0177,0.0,0.178,0.43,142.959,183011,4,68,1
222,death bed,powfu featuring beabadoobee,7eJMfftS33KTjuF7lTsMCx,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,173333,4,84,1
223,senorita,shawn mendes & camila cabello,6v3KW9xbzN5yKLt9YKDYA2,0.759,0.5479999999999999,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.7490000000000001,116.967,190800,4,82,1
224,highest in the room,travis scott,3eekarcy7kvN4yt5ZFzltW,0.598,0.4270000000000001,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721,4,83,1
225,bad guy,billie eilish,2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4,84,1
226,rain on me,lady gaga & ariana grande,7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.3229999999999999,0.6459999999999999,123.056,182200,4,77,1
227,ritmo (bad boys for life),black eyed peas x j balvin,6cy3ki60hLwimwIje7tALf,0.721,0.716,10,-7.037000000000001,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,221714,4,74,1
228,heart on ice,rod wave,591ks2A0o7ratTpiRdI7M6,0.732,0.387,10,-8.47,0,0.0741,0.0493,0.0,0.141,0.242,157.875,159670,3,73,1
229,nobody but you,blake shelton duet with gwen stefani,6VFKuuqSbA1GpMEosUgTwQ,0.637,0.299,7,-11.314,1,0.0366,0.742,0.0,0.359,0.364,83.87200000000001,213214,4,73,1
230,trampoline,shaed,0lsRatBUs9HNIZAmoGABzk,0.6890000000000001,0.412,7,-7.523,0,0.0301,0.488,0.00016,0.0659,0.537,126.754,184060,4,64,1
231,come & go,juice wrld x marshmello,2Y0wPrPQBrGhoLn14xRYCG,0.625,0.8140000000000001,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,205485,4,80,1
232,truth hurts,lizzo,3HWzoMvoF3TQfYg4UPszDq,0.715,0.624,4,-3.0460000000000003,0,0.114,0.11,0.0,0.123,0.412,158.08700000000005,173325,4,76,1
233,if the world was ending,jp saxe featuring julia michaels,2kJwzbxV2ppxnQoYw4GLBZ,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,208687,4,79,1
234,we paid,lil baby & 42 dugg,6gxKUmycQX7uyMwJcweFjp,0.926,0.542,1,-5.064,1,0.293,0.135,0.0,0.0877,0.564,135.14,181929,4,74,1
235,yummy,justin bieber,3xFxbGO375TOFLx3fMH5xo,0.677,0.506,9,-6.652,0,0.0964,0.345,0.0,0.118,0.4970000000000001,145.843,208520,4,3,1
236,one man band,old dominion,7cA3PnUQDlUyBBwpRozQeo,0.706,0.358,6,-8.331,1,0.0347,0.677,0.0,0.107,0.478,75.991,186240,4,75,1
237,got what i got,jason aldean,4TCc369aRPRubv1m8R1TBG,0.512,0.58,3,-6.658,0,0.029,0.621,1.7199999999999998e-05,0.513,0.303,159.847,178147,3,70,1
238,sunday best,surfaces,1Cv1YLb4q0RzL6pybtaMLo,0.878,0.525,5,-6.832000000000002,1,0.0578,0.183,0.0,0.0714,0.6940000000000001,112.022,158571,4,76,1
239,godzilla,eminem featuring juice wrld,7FIWs0pqAYbP91WWM0vlTQ,0.8079999999999999,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.8290000000000001,165.995,210800,4,84,1
240,bandit,juice wrld & youngboy never broke again,6Gg1gjgKi2AK4e0qzsR7sd,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051,189323,4,75,1
241,party girl,staysolidrocky,5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,6,-9.966,0,0.0622,0.7490000000000001,0.0,0.0996,0.629,130.02200000000002,147800,4,72,1
242,die from a broken heart,maddie & tae,3DA4SE262k6rdEtlHteNyq,0.596,0.522,9,-6.632999999999999,1,0.0358,0.373,0.0,0.291,0.443,76.042,188320,4,70,1
243,popstar,dj khaled featuring drake,6EDO9iiTtwNv6waLwa1UUq,0.8,0.56,5,-4.8180000000000005,0,0.261,0.057,0.0,0.134,0.45,163.071,200221,4,74,1
244,one of them girls,lee brice,6uyiyatWPCqC59Mm4rO8xL,0.643,0.79,4,-6.079,1,0.0461,0.29,0.0,0.107,0.8079999999999999,95.981,188893,4,73,1
245,hard to forget,sam hunt,10xuH52YSXHWFwCaF1fsDd,0.6890000000000001,0.6890000000000001,4,-5.517,1,0.045,0.23,0.0,0.57,0.664,130.069,204760,4,64,1
246,one margarita,luke bryan,1Y3TlYJNhIa7k4YAvFkJAB,0.6409999999999999,0.8420000000000001,9,-4.872,1,0.0464,0.0969,0.0,0.1689999999999999,0.738,89.99700000000001,193427,4,65,1
247,panini,lil nas x,1000nHvUdawXuUHgBod4Wv,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.84799999999996,114893,4,72,1
248,hot,young thug featuring gunna,4vVjPTApwXZwB2H3mBq3ml,0.825,0.649,11,-4.297,1,0.1689999999999999,0.117,0.0,0.232,0.143,127.978,142657,4,81,1
249,i hope you're happy now,carly pearce & lee brice,2HWfXtWFeZpejgYSB3WZnV,0.5920000000000001,0.759,10,-5.787000000000001,1,0.035,0.141,6.1e-06,0.138,0.338,118.02,199813,4,41,1
250,emotionally scarred,lil baby,7ge7BHazYbVKi8qyZUX1Bm,0.585,0.6409999999999999,6,-4.269,0,0.133,0.0286,0.0,0.316,0.266,88.28399999999998,197530,4,74,1
251,suicidal,ynw melly & juice wrld,1iSqfoUFnQwV0QW1EfUit8,0.735,0.369,9,-9.682,0,0.0688,0.334,0.0,0.126,0.235,140.004,222997,4,75,1
252,the bigger picture,lil baby,44gRhRi2OhEf7moAUj6MD1,0.59,0.618,1,-5.756,1,0.334,0.0127,0.0,0.244,0.153,96.459,252729,3,69,1
253,only human,jonas brothers,0DiDStADDVh3SvAsoJAFMk,0.795,0.496,0,-5.882999999999999,1,0.0722,0.108,0.0,0.0645,0.8740000000000001,94.01,183000,4,73,1
254,the woo,pop smoke featuring 50 cent & roddy ricch,1H7KnK26kc1YyellpbINEn,0.49,0.618,1,-5.655,1,0.104,0.0221,3.77e-06,0.259,0.286,99.7,201600,4,75,1
255,sum 2 prove,lil baby,5f4Hy5mw5SRaUgXX9c6P5S,0.8270000000000001,0.552,4,-7.5710000000000015,0,0.274,0.0169,0.0,0.122,0.408,124.011,205760,4,72,1
256,stuck with u,ariana grande & justin bieber,4HBZA5flZLE435QTztThqH,0.597,0.45,8,-6.658,1,0.0418,0.223,0.0,0.382,0.537,178.765,228482,3,83,1
257,mood swings,pop smoke featuring lil tjay,5rZlwNFl01HqLWBQGryKSm,0.48,0.602,10,-6.335,0,0.368,0.487,0.0,0.0848,0.269,179.798,213333,4,79,1
258,you should be sad,halsey,7lidXGPXPYLNThITAOTlkK,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94,205473,4,73,1
259,dior,pop smoke,79s5XnCN4TJKTVMSmOx8Ep,0.5479999999999999,0.805,7,-5.732,1,0.351,0.212,0.000389,0.408,0.648,142.094,216387,4,83,1
260,supalonely,benee featuring gus dapperton,4nK5YrxbMGZstTLbvj6Gxw,0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.8170000000000001,128.977,223480,4,72,1
261,even though i'm leaving,luke combs,5Fhe63YOMZsGdB3CgCDuBi,0.5539999999999999,0.755,2,-6.04,1,0.0319,0.225,0.0,0.301,0.624,77.962,225253,4,70,1
262,the scotts,"the scotts, travis scott & kid cudi",39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,0,-7.648,0,0.0514,0.233,0.0,0.157,0.28,129.97899999999998,165978,4,77,1
263,juicy,doja cat & tyga,5ByAIlEEnxYdvpnezg7HTX,0.889,0.818,9,-4.638999999999999,1,0.253,0.47,0.0,0.179,0.782,96.063,302760,4,77,1
264,be like that,kane brown with swae lee & khalid,5f1joOtoMeyppIcJGZQvqJ,0.727,0.626,7,-8.415,1,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,191406,4,74,1
265,homesick,kane brown,0jkzxxDG8z3Y5OmfNl1VM0,0.503,0.643,6,-6.494,1,0.0407,0.0261,2.27e-05,0.314,0.43,169.955,194417,4,76,1
266,rags2riches,rod wave featuring atr son son,40TPiJpvwGIyvPjJMDTKfy,0.8740000000000001,0.443,5,-9.628,0,0.241,0.147,0.0,0.124,0.298,118.004,235988,4,73,1
267,bluebird,miranda lambert,0kPeZAyIhIfeZNrtfjJGDB,0.6609999999999999,0.633,7,-5.9860000000000015,1,0.0348,0.038,2.75e-06,0.124,0.613,81.984,209760,4,70,1
268,wishing well,juice wrld,2U5WueTLIK5WJLD7mvDODv,0.65,0.613,9,-6.13,0,0.128,0.00336,0.0,0.267,0.0804,149.972,194621,4,81,1
269,does to me,luke combs featuring eric church,0nGXi46VcQQ56ZJR428MKS,0.616,0.8490000000000001,0,-4.897,1,0.0373,0.311,0.0,0.311,0.638,113.065,223320,4,68,1
270,p*$$y fairy (otw),jhene aiko,48KXAIruJ07kJVCWOGohMV,0.5720000000000001,0.519,2,-7.0920000000000005,0,0.212,0.536,0.0,0.102,0.35,128.33100000000002,181860,4,70,1
271,ily,surf mesa featuring emilee,62aP9fBQKYKxi7PDXwcUAS,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,176547,4,77,1
272,more than my hometown,morgan wallen,5OELUCYgOHKFAvCERnAvfS,0.62,0.8690000000000001,6,-5.479,1,0.0462,0.615,0.0,0.131,0.597,126.019,216573,4,79,1
273,lovin' on you,luke combs,0nYvjcSlCgjcwogQAwIwNp,0.5720000000000001,0.949,4,-4.865,1,0.06,0.00165,0.000195,0.163,0.53,118.974,194867,4,70,1
274,said sum,moneybagg yo,3sKz6Sd72K0ofPWcJPPk6H,0.929,0.667,8,-6.789,0,0.353,0.0185,0.0,0.1,0.274,126.998,155168,4,66,1
275,slide,h.e.r. featuring yg,0nnwn7LWHCAu09jfuH1xTA,0.395,0.843,8,-4.476,1,0.0374,0.00483,0.0,0.0404,0.481,112.423,212067,4,72,1
276,walk em down,nle choppa featuring roddy ricch,1UsQe17Ef7tV1ahFqHEFR3,0.521,0.526,1,-8.691,1,0.276,0.131,0.0005769999999999,0.173,0.179,161.571,310960,4,80,1
277,old town road,lil nas x featuring billy ray cyrus,2YpeDb67231RjR0MgVLzsG,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,157067,4,79,1
278,sunflower (spider-man: into the spider-verse),post malone & swae lee,3KkXRkHbMCARz0aVfEt68P,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,158040,4,83,1
279,without me,halsey,7lQ8MOhq6IN2w8EYcFNSUk,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,290320,4,90,1
280,wow.,post malone,7xQAfvXzm3AkraOtGPWIZg,0.8290000000000001,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,149547,4,82,1
281,7 rings,ariana grande,6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,1,-10.732,0,0.334,0.5920000000000001,0.0,0.0881,0.327,140.048,178627,4,86,1
282,talk,khalid,0oO1AbL92F6329z13C2qQH,0.698,0.763,4,-4.716,0,0.205,0.0873,0.0,0.647,0.252,139.939,174857,4,78,1
283,sicko mode,travis scott,2xLMifQCjDGFmkHkpNLD9h,0.8340000000000001,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.00799999999995,312820,4,83,1
284,sucker,jonas brothers,22vgEDb5hykfaTwLuskFGD,0.8420000000000001,0.7340000000000001,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,181027,4,82,1
285,high hopes,panic! at the disco,1rqqCSm0Qe4I9rUvWncaom,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.6809999999999999,82.014,190947,4,82,1
286,"thank u, next",ariana grande,3e9HZxeyfWwjeyPAMmWSSQ,0.7170000000000001,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,207320,4,83,1
287,dancing with a stranger,sam smith & normani,2GxORO8SxyI2qSkKpF24Z6,0.741,0.52,8,-7.513,1,0.0656,0.447,1.97e-06,0.222,0.347,102.998,171030,4,1,1
288,i don't care,ed sheeran & justin bieber,6jHmP6QUAFU4NUCF0Nwphv,0.705,0.35,6,-8.126,1,0.0301,0.7929999999999999,0.0,0.108,0.643,94.059,238220,4,5,1
289,eastside,"benny blanco, halsey & khalid",7FGq80cy8juXBCD2nrqdWU,0.632,0.6859999999999999,6,-7.665,0,0.243,0.5489999999999999,0.0,0.2,0.329,89.949,170770,4,80,1
290,going bad,meek mill featuring drake,2IRZnDFmlqMuOrYOLnZZyc,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.00299999999999,180522,4,80,1
291,shallow,lady gaga & bradley cooper,2VxeLyX666F8uXCJ0dZF8B,0.5720000000000001,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.3229999999999999,95.799,215733,4,85,1
292,better,khalid,6zeeWid2sgw4lap2jV61PZ,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,229320,4,79,1
293,girls like you,maroon 5 featuring cardi b,421Y1KnVaq15mux4QmLJTU,0.581,0.6509999999999999,7,-4.064,1,0.0349,0.222,0.0,0.0939,0.182,94.059,181484,4,63,1
294,sweet but psycho,ava max,7DnAm9FOTWE3cUvso43HhI,0.72,0.706,1,-4.718999999999999,1,0.0473,0.0684,0.0,0.166,0.62,133.002,187436,4,82,1
